char	unicode_hex	code_hex	modes	frequency	first_seen_chunk	first_seen_row	source_count	notes
南	U+5357	0xF981	1x1,1x2	1	chunk_0286	0	1	provisional
软	U+8F6F	0xF982	1x1,1x2	3	chunk_0286	1	3	provisional
挤	U+6324	0xF983	1x1,1x2	2	chunk_0286	6	2	provisional
添	U+6DFB	0xF984	1x1,1x2	1	chunk_0287	9	1	provisional
杯	U+676F	0xF985	1x1,1x2	3	chunk_0287	15	3	provisional
屌	U+5C4C	0xF986	1x1,1x2	1	chunk_0288	0	1	provisional
屎	U+5C4E	0xF987	1x1,1x2	3	chunk_0288	0	1	provisional
腹	U+8179	0xF988	1x1,1x2	1	chunk_0288	0	1	provisional
氢	U+6C22	0xF989	1x1,1x2	1	chunk_0288	0	1	provisional
鸡	U+9E21	0xF98A	1x1,1x2	9	chunk_0288	0	2	provisional
屠	U+5C60	0xF98B	1x1,1x2	2	chunk_0288	0	1	provisional
尿	U+5C3F	0xF98C	1x1,1x2	6	chunk_0288	0	1	provisional
章	U+7AE0	0xF98D	1x1,1x2	1	chunk_0288	0	1	provisional
痴	U+75F4	0xF98E	1x1,1x2	2	chunk_0288	0	1	provisional
屄	U+5C44	0xF98F	1x1,1x2	5	chunk_0288	0	1	provisional
射	U+5C04	0xF990	1x1,1x2	4	chunk_0288	0	3	provisional
肛	U+809B	0xF991	1x1,1x2	1	chunk_0288	0	1	provisional
傻	U+50BB	0xF992	1x1,1x2	2	chunk_0288	0	1	provisional
厕	U+5395	0xF993	1x1,1x2	1	chunk_0288	0	1	provisional
屁	U+5C41	0xF994	1x1,1x2	4	chunk_0288	0	2	provisional
粪	U+7CAA	0xF995	1x1,1x2	2	chunk_0288	0	1	provisional
埋	U+57CB	0xF996	1x1,1x2	1	chunk_0288	0	1	provisional
乳	U+4E73	0xF997	1x1,1x2	7	chunk_0288	0	1	provisional
菌	U+83CC	0xF998	1x1,1x2	1	chunk_0288	0	1	provisional
绞	U+7EDE	0xF999	1x1,1x2	2	chunk_0288	0	2	provisional
裤	U+88E4	0xF99A	1x1,1x2	2	chunk_0288	0	1	provisional
罪	U+7F6A	0xF99B	1x1,1x2	1	chunk_0288	0	1	provisional
奸	U+5978	0xF99C	1x1,1x2	5	chunk_0288	0	1	provisional
狼	U+72FC	0xF99D	1x1,1x2	4	chunk_0288	0	3	provisional
母	U+6BCD	0xF99E	1x1,1x2	1	chunk_0288	0	1	provisional
阳	U+9633	0xF99F	1x1,1x2	2	chunk_0288	0	1	provisional
痿	U+75FF	0xF9A0	1x1,1x2	2	chunk_0288	0	1	provisional
巴	U+5DF4	0xF9A1	1x1,1x2	4	chunk_0288	0	1	provisional
疯	U+75AF	0xF9A2	1x1,1x2	2	chunk_0288	0	1	provisional
殖	U+6B96	0xF9A3	1x1,1x2	2	chunk_0288	0	1	provisional
萝	U+841D	0xF9A4	1x1,1x2	1	chunk_0288	0	1	provisional
莉	U+8389	0xF9A5	1x1,1x2	1	chunk_0288	0	1	provisional
涕	U+6D95	0xF9A6	1x1,1x2	1	chunk_0288	0	1	provisional
婊	U+5A4A	0xF9A7	1x1,1x2	1	chunk_0288	0	1	provisional
妓	U+5993	0xF9A8	1x1,1x2	1	chunk_0288	0	1	provisional
淫	U+6DEB	0xF9A9	1x1,1x2	2	chunk_0288	0	1	provisional
贱	U+8D31	0xF9AA	1x1,1x2	1	chunk_0288	0	1	provisional
歧	U+6B67	0xF9AB	1x1,1x2	1	chunk_0288	0	1	provisional
孕	U+5B55	0xF9AC	1x1,1x2	3	chunk_0288	0	1	provisional
矮	U+77EE	0xF9AD	1x1,1x2	1	chunk_0288	0	1	provisional
娩	U+5A29	0xF9AE	1x1,1x2	1	chunk_0288	0	1	provisional
虐	U+8650	0xF9AF	1x1,1x2	3	chunk_0288	0	1	provisional
佬	U+4F6C	0xF9B0	1x1,1x2	2	chunk_0288	0	1	provisional
穷	U+7A77	0xF9B1	1x1,1x2	1	chunk_0288	0	1	provisional
炮	U+70AE	0xF9B2	1x1,1x2	3	chunk_0288	0	3	provisional
轨	U+8F68	0xF9B3	1x1,1x2	1	chunk_0288	0	1	provisional
伟	U+4F1F	0xF9B4	1x1,1x2	2	chunk_0288	0	2	provisional
舔	U+8214	0xF9B5	1x1,1x2	3	chunk_0288	0	3	provisional
党	U+515A	0xF9B6	1x1,1x2	1	chunk_0288	0	1	provisional
茎	U+830E	0xF9B7	1x1,1x2	2	chunk_0288	0	1	provisional
瘸	U+7638	0xF9B8	1x1,1x2	3	chunk_0288	0	1	provisional
勃	U+52C3	0xF9B9	1x1,1x2	1	chunk_0288	0	1	provisional
欺	U+6B3A	0xF9BA	1x1,1x2	1	chunk_0288	0	1	provisional
耻	U+803B	0xF9BB	1x1,1x2	1	chunk_0288	0	1	provisional
乞	U+4E5E	0xF9BC	1x1,1x2	2	chunk_0288	0	1	provisional
丐	U+4E10	0xF9BD	1x1,1x2	2	chunk_0288	0	1	provisional
剂	U+5242	0xF9BE	1x1,1x2	2	chunk_0288	0	2	provisional
撇	U+6487	0xF9BF	1x1,1x2	1	chunk_0288	0	1	provisional
聋	U+804B	0xF9C0	1x1,1x2	1	chunk_0288	0	1	provisional
酒	U+9152	0xF9C1	1x1,1x2	1	chunk_0288	0	1	provisional
竿	U+7AFF	0xF9C2	1x1,1x2	1	chunk_0288	0	1	provisional
瘾	U+763E	0xF9C3	1x1,1x2	1	chunk_0288	0	1	provisional
瞎	U+778E	0xF9C4	1x1,1x2	1	chunk_0288	0	1	provisional
贫	U+8D2B	0xF9C5	1x1,1x2	1	chunk_0288	0	1	provisional
妇	U+5987	0xF9C6	1x1,1x2	1	chunk_0288	0	1	provisional
纽	U+7EBD	0xF9C7	1x1,1x2	1	chunk_0288	0	1	provisional
拐	U+62D0	0xF9C8	1x1,1x2	2	chunk_0288	0	1	provisional
踪	U+8E2A	0xF9C9	1x1,1x2	2	chunk_0288	0	2	provisional
摩	U+6469	0xF9CA	1x1,1x2	1	chunk_0288	0	1	provisional
扒	U+6252	0xF9CB	1x1,1x2	1	chunk_0288	0	1	provisional
窃	U+7A83	0xF9CC	1x1,1x2	2	chunk_0288	0	1	provisional
劫	U+52AB	0xF9CD	1x1,1x2	2	chunk_0288	0	2	provisional
尸	U+5C38	0xF9CE	1x1,1x2	4	chunk_0288	0	3	provisional
盗	U+76D7	0xF9CF	1x1,1x2	1	chunk_0288	0	1	provisional
桑	U+6851	0xF9D0	1x1,1x2	1	chunk_0288	0	1	provisional
蒂	U+8482	0xF9D1	1x1,1x2	1	chunk_0288	0	1	provisional
裸	U+88F8	0xF9D2	1x1,1x2	1	chunk_0288	0	1	provisional
呻	U+547B	0xF9D3	1x1,1x2	2	chunk_0288	0	1	provisional
吟	U+541F	0xF9D4	1x1,1x2	2	chunk_0288	0	1	provisional
凌	U+51CC	0xF9D5	1x1,1x2	1	chunk_0288	0	1	provisional
畜	U+755C	0xF9D6	1x1,1x2	2	chunk_0288	0	1	provisional
寇	U+5BC7	0xF9D7	1x1,1x2	1	chunk_0288	0	1	provisional
哑	U+54D1	0xF9D8	1x1,1x2	1	chunk_0288	0	1	provisional
秽	U+79FD	0xF9D9	1x1,1x2	3	chunk_0288	0	2	provisional
蹄	U+8E44	0xF9DA	1x1,1x2	1	chunk_0288	0	1	provisional
瘫	U+762B	0xF9DB	1x1,1x2	1	chunk_0288	0	1	provisional
歪	U+6B6A	0xF9DC	1x1,1x2	1	chunk_0288	0	1	provisional
斜	U+659C	0xF9DD	1x1,1x2	1	chunk_0288	0	1	provisional
秃	U+79C3	0xF9DE	1x1,1x2	1	chunk_0288	0	1	provisional
撸	U+64B8	0xF9DF	1x1,1x2	1	chunk_0288	0	1	provisional
抠	U+62A0	0xF9E0	1x1,1x2	1	chunk_0288	0	1	provisional
茨	U+8328	0xF9E1	1x1,1x2	3	chunk_0290	0	3	provisional
栃	U+6803	0xF9E2	1x1,1x2	3	chunk_0290	0	3	provisional
埼	U+57FC	0xF9E3	1x1,1x2	3	chunk_0290	0	3	provisional
玉	U+7389	0xF9E4	1x1,1x2	21	chunk_0290	0	21	provisional
潟	U+6F5F	0xF9E5	1x1,1x2	3	chunk_0290	0	3	provisional
梨	U+68A8	0xF9E6	1x1,1x2	3	chunk_0290	0	3	provisional
岐	U+5C90	0xF9E7	1x1,1x2	3	chunk_0290	0	3	provisional
阜	U+961C	0xF9E8	1x1,1x2	3	chunk_0290	0	3	provisional
滋	U+6ECB	0xF9E9	1x1,1x2	3	chunk_0290	0	3	provisional
贺	U+8D3A	0xF9EA	1x1,1x2	6	chunk_0290	0	5	provisional
阪	U+962A	0xF9EB	1x1,1x2	3	chunk_0290	0	3	provisional
歌	U+6B4C	0xF9EC	1x1,1x2	3	chunk_0290	0	3	provisional
德	U+5FB7	0xF9ED	1x1,1x2	3	chunk_0290	0	3	provisional
媛	U+5A9B	0xF9EE	1x1,1x2	3	chunk_0290	0	3	provisional
熊	U+718A	0xF9EF	1x1,1x2	3	chunk_0290	0	3	provisional
童	U+7AE5	0xF9F0	1x1,1x2	3	chunk_0290	0	3	provisional
恨	U+6068	0xF9F1	1x1,1x2	1	chunk_0290	0	1	provisional
竞	U+7ADE	0xF9F2	1x1,1x2	2	chunk_0295	36	2	provisional
钢	U+94A2	0xF9F3	1x1,1x2	2	chunk_0295	38	2	provisional
烟	U+70DF	0xF9F4	1x1,1x2	7	chunk_0295	75	7	provisional
粘	U+7C98	0xF9F5	1x1,1x2	4	chunk_0296	13	4	provisional
硝	U+785D	0xF9F6	1x1,1x2	2	chunk_0296	19	2	provisional
药	U+836F	0xF9F7	1x1,1x2	16	chunk_0296	29	16	provisional
饮	U+996E	0xF9F8	1x1,1x2	1	chunk_0296	32	1	provisional
丹	U+4E39	0xF9F9	1x1,1x2	12	chunk_0297	0	12	provisional
扣	U+6263	0xF9FA	1x1,1x2	2	chunk_0298	65	2	provisional
尊	U+5C0A	0xF9FB	1x1,1x2	1	chunk_0299	60	1	provisional
草	U+8349	0xF9FC	1x1,1x2	8	chunk_0300	7	8	provisional
薙	U+8599	0xFA41	1x1,1x2	3	chunk_0300	7	3	provisional
蜂	U+8702	0xFA42	1x1,1x2	1	chunk_0300	44	1	provisional
扭	U+626D	0xFA43	1x1,1x2	1	chunk_0300	65	1	provisional
腰	U+8170	0xFA44	1x1,1x2	2	chunk_0301	3	2	provisional
鹰	U+9E70	0xFA45	1x1,1x2	2	chunk_0301	7	2	provisional
截	U+622A	0xFA46	1x1,1x2	2	chunk_0301	33	2	provisional
衬	U+886C	0xFA47	1x1,1x2	4	chunk_0302	5	4	provisional
尘	U+5C18	0xFA48	1x1,1x2	3	chunk_0302	11	3	provisional
帷	U+5E37	0xFA49	1x1,1x2	4	chunk_0302	15	4	provisional
褂	U+8902	0xFA4A	1x1,1x2	2	chunk_0302	27	2	provisional
虹	U+8679	0xFA4B	1x1,1x2	2	chunk_0302	35	2	provisional
袍	U+888D	0xFA4C	1x1,1x2	4	chunk_0302	49	4	provisional
胫	U+80EB	0xFA4D	1x1,1x2	5	chunk_0303	12	5	provisional
韦	U+97E6	0xFA4E	1x1,1x2	2	chunk_0303	13	2	provisional
驮	U+9A6E	0xFA4F	1x1,1x2	2	chunk_0303	13	2	provisional
涅	U+6D85	0xFA50	1x1,1x2	1	chunk_0304	26	1	provisional
槃	U+69C3	0xFA51	1x1,1x2	1	chunk_0304	26	1	provisional
篮	U+7BEE	0xFA52	1x1,1x2	1	chunk_0304	27	1	provisional
曲	U+66F2	0xFA53	1x1,1x2	2	chunk_0304	27	2	provisional
凤	U+51E4	0xFA54	1x1,1x2	2	chunk_0305	42	2	provisional
霞	U+971E	0xFA55	1x1,1x2	1	chunk_0305	52	1	provisional
魂	U+9B42	0xFA56	1x1,1x2	2	chunk_0305	53	2	provisional
壱	U+58F1	0xFA57	1x1,1x2	1	chunk_0305	55	1	provisional
贰	U+8D30	0xFA58	1x1,1x2	2	chunk_0305	56	2	provisional
肆	U+8086	0xFA59	1x1,1x2	1	chunk_0305	58	1	provisional
壹	U+58F9	0xFA5A	1x1,1x2	1	chunk_0305	59	1	provisional
裂	U+88C2	0xFA5B	1x1,1x2	2	chunk_0306	3	2	provisional
羊	U+7F8A	0xFA5C	1x1,1x2	1	chunk_0306	10	1	provisional
云	U+4E91	0xFA5D	1x1,1x2	1	chunk_0306	10	1	provisional
扁	U+6241	0xFA5E	1x1,1x2	1	chunk_0306	24	1	provisional
玫	U+73AB	0xFA5F	1x1,1x2	1	chunk_0306	28	1	provisional
瑰	U+7470	0xFA60	1x1,1x2	1	chunk_0306	28	1	provisional
嗅	U+55C5	0xFA61	1x1,1x2	1	chunk_0306	33	1	provisional
茧	U+8327	0xFA62	1x1,1x2	1	chunk_0306	45	1	provisional
烈	U+70C8	0xFA63	1x1,1x2	2	chunk_0307	12	2	provisional
莲	U+83B2	0xFA64	1x1,1x2	6	chunk_0307	21	6	provisional
雨	U+96E8	0xFA65	1x1,1x2	3	chunk_0307	41	3	provisional
寐	U+5BD0	0xFA66	1x1,1x2	3	chunk_0307	45	3	provisional
奥	U+5965	0xFA67	1x1,1x2	2	chunk_0307	47	2	provisional
舌	U+820C	0xFA68	1x1,1x2	3	chunk_0307	62	3	provisional
牢	U+7262	0xFA69	1x1,1x2	2	chunk_0308	38	2	provisional
翔	U+7FD4	0xFA6A	1x1,1x2	1	chunk_0308	44	1	provisional
鹏	U+9E4F	0xFA6B	1x1,1x2	1	chunk_0308	48	1	provisional
酸	U+9178	0xFA6C	1x1,1x2	2	chunk_0309	13	2	provisional
齿	U+9F7F	0xFA6D	1x1,1x2	1	chunk_0309	15	1	provisional
黏	U+9ECF	0xFA6E	1x1,1x2	1	chunk_0309	15	1	provisional
扑	U+6251	0xFA6F	1x1,1x2	1	chunk_0309	22	1	provisional
蟾	U+87FE	0xFA70	1x1,1x2	1	chunk_0309	30	1	provisional
摔	U+6454	0xFA71	1x1,1x2	1	chunk_0309	41	1	provisional
蜘	U+8718	0xFA72	1x1,1x2	6	chunk_0309	42	6	provisional
蛛	U+86DB	0xFA73	1x1,1x2	7	chunk_0309	42	7	provisional
咆	U+5486	0xFA74	1x1,1x2	1	chunk_0309	43	1	provisional
哮	U+54EE	0xFA75	1x1,1x2	1	chunk_0309	43	1	provisional
吠	U+5420	0xFA76	1x1,1x2	1	chunk_0309	44	1	provisional
踢	U+8E22	0xFA77	1x1,1x2	1	chunk_0309	46	1	provisional
壳	U+58F3	0xFA78	1x1,1x2	1	chunk_0310	0	1	provisional
猫	U+732B	0xFA79	1x1,1x2	4	chunk_0310	3	4	provisional
瓦	U+74E6	0xFA7A	1x1,1x2	1	chunk_0310	11	1	provisional
峰	U+5CF0	0xFA7B	1x1,1x2	1	chunk_0310	12	1	provisional
斧	U+65A7	0xFA7C	1x1,1x2	1	chunk_0310	19	1	provisional
冥	U+51A5	0xFA7D	1x1,1x2	1	chunk_0310	28	1	provisional
壶	U+58F6	0xFA7E	1x1,1x2	1	chunk_0310	34	1	provisional
割	U+5272	0xFA80	1x1,1x2	1	chunk_0311	2	1	provisional
醉	U+9189	0xFA81	1x1,1x2	1	chunk_0311	5	1	provisional
亚	U+4E9A	0xFA82	1x1,1x2	2	chunk_0311	7	2	provisional
审	U+5BA1	0xFA83	1x1,1x2	1	chunk_0311	13	1	provisional
砸	U+7838	0xFA84	1x1,1x2	1	chunk_0311	15	1	provisional
燕	U+71D5	0xFA85	1x1,1x2	1	chunk_0311	17	1	provisional
朱	U+6731	0xFA86	1x1,1x2	1	chunk_0311	24	1	provisional
雀	U+96C0	0xFA87	1x1,1x2	1	chunk_0311	24	1	provisional
叉	U+53C9	0xFA88	1x1,1x2	1	chunk_0311	29	1	provisional
缝	U+7F1D	0xFA89	1x1,1x2	1	chunk_0311	46	1	provisional
摹	U+6479	0xFA8A	1x1,1x2	1	chunk_0311	47	1	provisional
扫	U+626B	0xFA8B	1x1,1x2	3	chunk_0312	5	3	provisional
捶	U+6376	0xFA8C	1x1,1x2	1	chunk_0312	6	1	provisional
灯	U+706F	0xFA8D	1x1,1x2	1	chunk_0312	10	1	provisional
蜈	U+8708	0xFA8E	1x1,1x2	3	chunk_0315	1	3	provisional
蚣	U+86A3	0xFA8F	1x1,1x2	3	chunk_0315	1	3	provisional
象	U+8C61	0xFA90	1x1,1x2	2	chunk_0315	16	2	provisional
蝙	U+8759	0xFA91	1x1,1x2	4	chunk_0316	4	4	provisional
蝠	U+8760	0xFA92	1x1,1x2	4	chunk_0316	4	4	provisional
蛭	U+86ED	0xFA93	1x1,1x2	3	chunk_0316	7	3	provisional
兔	U+5154	0xFA94	1x1,1x2	3	chunk_0316	18	3	provisional
贼	U+8D3C	0xFA95	1x1,1x2	5	chunk_0316	19	5	provisional
蝎	U+874E	0xFA96	1x1,1x2	4	chunk_0316	29	4	provisional
匪	U+532A	0xFA97	1x1,1x2	2	chunk_0316	36	2	provisional
悍	U+608D	0xFA98	1x1,1x2	1	chunk_0316	37	1	provisional
镖	U+9556	0xFA99	1x1,1x2	1	chunk_0316	44	1	provisional
崽	U+5D3D	0xFA9A	1x1,1x2	2	chunk_0316	56	2	provisional
叛	U+53DB	0xFA9B	1x1,1x2	1	chunk_0316	68	1	provisional
贾	U+8D3E	0xFA9C	1x1,1x2	2	chunk_0317	12	2	provisional
坊	U+574A	0xFA9D	1x1,1x2	2	chunk_0318	7	2	provisional
众	U+4F17	0xFA9E	1x1,1x2	2	chunk_0320	72	2	provisional
蛮	U+86EE	0xFA9F	1x1,1x2	2	chunk_0321	2	2	provisional
闘	U+95D8	0xFAA0	1x1,1x2	2	chunk_0321	20	2	provisional
戈	U+6208	0xFAA1	1x1,1x2	2	chunk_0322	8	2	provisional
簿	U+7C3F	0xFAA2	1x1,1x2	2	chunk_0322	8	2	provisional
袖	U+8896	0xFAA3	1x1,1x2	2	chunk_0322	37	2	provisional
蓝	U+84DD	0xFAA4	1x1,1x2	4	chunk_0322	39	4	provisional
崇	U+5D07	0xFAA5	1x1,1x2	2	chunk_0322	41	2	provisional
胆	U+80C6	0xFAA6	1x1,1x2	2	chunk_0322	49	2	provisional
储	U+50A8	0xFAA7	1x1,1x2	2	chunk_0322	73	2	provisional
剥	U+5265	0xFAA8	1x1,1x2	2	chunk_0322	79	2	provisional
瞄	U+7784	0xFAA9	1x1,1x2	1	chunk_0323	18	1	provisional
拟	U+62DF	0xFAAA	1x1,1x2	2	chunk_0323	33	2	provisional
脉	U+8109	0xFAAB	1x1,1x2	2	chunk_0325	3	2	provisional
