id	source_file	offset	risk_type	strategy	positions	details
zh_txt_e0bb56d3_000090_0002	msg/fld/evt/020.m	0x90	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	48	fw_padding_len=22; source_len=50; evt=True
zh_txt_79aeb705_00001A_0000	msg/fld/evt/021.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=16; source_len=48; evt=True
zh_txt_79aeb705_000060_0001	msg/fld/evt/021.m	0x60	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=10; source_len=28; evt=True
zh_txt_79aeb705_000092_0002	msg/fld/evt/021.m	0x92	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	68	fw_padding_len=22; source_len=70; evt=True
zh_txt_79aeb705_0000EE_0003	msg/fld/evt/021.m	0xEE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=18; source_len=36; evt=True
zh_txt_79aeb705_000126_0004	msg/fld/evt/021.m	0x126	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	94	fw_padding_len=44; source_len=96; evt=True
zh_txt_79aeb705_0001B8_0006	msg/fld/evt/021.m	0x1B8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	16	fw_padding_len=8; source_len=18; evt=True
zh_txt_73c843aa_00001A_0000	msg/fld/evt/022.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	38	fw_padding_len=16; source_len=40; evt=True
zh_txt_73c843aa_000058_0001	msg/fld/evt/022.m	0x58	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	38	fw_padding_len=18; source_len=40; evt=True
zh_txt_73c843aa_000094_0002	msg/fld/evt/022.m	0x94	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	50	fw_padding_len=20; source_len=52; evt=True
zh_txt_73c843aa_0000DC_0003	msg/fld/evt/022.m	0xDC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=16; source_len=34; evt=True
zh_txt_73c843aa_000112_0004	msg/fld/evt/022.m	0x112	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	66	fw_padding_len=24; source_len=68; evt=True
zh_txt_73c843aa_000164_0005	msg/fld/evt/022.m	0x164	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	54	fw_padding_len=20; source_len=56; evt=True
zh_txt_73c843aa_0001B2_0006	msg/fld/evt/022.m	0x1B2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=18; source_len=38; evt=True
zh_txt_73c843aa_0001EC_0007	msg/fld/evt/022.m	0x1EC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	84	fw_padding_len=30; source_len=86; evt=True
zh_txt_73c843aa_000258_0008	msg/fld/evt/022.m	0x258	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	48	fw_padding_len=14; source_len=50; evt=True
zh_txt_73c843aa_0002A0_0009	msg/fld/evt/022.m	0x2A0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	56	fw_padding_len=34; source_len=58; evt=True
zh_txt_73c843aa_0002F0_0010	msg/fld/evt/022.m	0x2F0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	10	fw_padding_len=4; source_len=12; evt=True
zh_txt_73c843aa_00030E_0011	msg/fld/evt/022.m	0x30E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=12; source_len=28; evt=True
zh_txt_73c843aa_000332_0012	msg/fld/evt/022.m	0x332	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=10; source_len=28; evt=True
zh_txt_f0098247_00001A_0000	msg/fld/evt/023.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	16	fw_padding_len=8; source_len=18; evt=True
zh_txt_f0098247_000042_0001	msg/fld/evt/023.m	0x42	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=14; source_len=34; evt=True
zh_txt_f0098247_00007A_0002	msg/fld/evt/023.m	0x7A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	22	fw_padding_len=6; source_len=24; evt=True
zh_txt_f0098247_0000B2_0003	msg/fld/evt/023.m	0xB2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	12	fw_padding_len=6; source_len=14; evt=True
zh_txt_f0098247_0000D6_0004	msg/fld/evt/023.m	0xD6	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=14; source_len=34; evt=True
zh_txt_f0098247_00010E_0005	msg/fld/evt/023.m	0x10E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	52	fw_padding_len=26; source_len=54; evt=True
zh_txt_f0098247_000150_0006	msg/fld/evt/023.m	0x150	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=4; source_len=36; evt=True
zh_txt_f0098247_00018A_0007	msg/fld/evt/023.m	0x18A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	16	fw_padding_len=4; source_len=18; evt=True
zh_txt_f0098247_0001A8_0008	msg/fld/evt/023.m	0x1A8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	38	fw_padding_len=6; source_len=40; evt=True
zh_txt_f0098247_0001E4_0009	msg/fld/evt/023.m	0x1E4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=14; source_len=36; evt=True
zh_txt_f0098247_000212_0010	msg/fld/evt/023.m	0x212	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=18; source_len=74; evt=True
zh_txt_f0098247_000272_0011	msg/fld/evt/023.m	0x272	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	12	fw_padding_len=4; source_len=14; evt=True
zh_txt_f0098247_0002A6_0013	msg/fld/evt/023.m	0x2A6	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	18	fw_padding_len=6; source_len=20; evt=True
zh_txt_f0098247_0002CE_0014	msg/fld/evt/023.m	0x2CE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	24	fw_padding_len=8; source_len=26; evt=True
zh_txt_8f038382_000010_0000	msg/fld/evt/024.m	0x10	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	98	fw_padding_len=34; source_len=100; evt=True
zh_txt_8f038382_000076_0001	msg/fld/evt/024.m	0x76	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=14; source_len=38; evt=True
zh_txt_8f038382_0000B2_0002	msg/fld/evt/024.m	0xB2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	14	fw_padding_len=6; source_len=16; evt=True
zh_txt_8f038382_0000D8_0003	msg/fld/evt/024.m	0xD8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=10; source_len=32; evt=True
zh_txt_8f038382_000102_0004	msg/fld/evt/024.m	0x102	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	86	fw_padding_len=28; source_len=88; evt=True
zh_txt_8f038382_000166_0005	msg/fld/evt/024.m	0x166	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	56	fw_padding_len=22; source_len=58; evt=True
zh_txt_8f038382_0001B6_0006	msg/fld/evt/024.m	0x1B6	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	16	fw_padding_len=4; source_len=18; evt=True
zh_txt_8f038382_0001DC_0007	msg/fld/evt/024.m	0x1DC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	18	fw_padding_len=6; source_len=20; evt=True
zh_txt_8f038382_000204_0008	msg/fld/evt/024.m	0x204	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	10	fw_padding_len=2; source_len=12; evt=True
zh_txt_8f038382_000226_0009	msg/fld/evt/024.m	0x226	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	20	fw_padding_len=8; source_len=22; evt=True
zh_txt_8f038382_000246_0010	msg/fld/evt/024.m	0x246	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	58	fw_padding_len=18; source_len=60; evt=True
zh_txt_8f038382_000298_0011	msg/fld/evt/024.m	0x298	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=26; source_len=48; evt=True
zh_txt_8f038382_0002CA_0012	msg/fld/evt/024.m	0x2CA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	54	fw_padding_len=22; source_len=56; evt=True
zh_txt_8f038382_000310_0013	msg/fld/evt/024.m	0x310	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=8; source_len=28; evt=True
zh_txt_8f038382_000338_0014	msg/fld/evt/024.m	0x338	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	74	fw_padding_len=26; source_len=76; evt=True
zh_txt_8f038382_000398_0015	msg/fld/evt/024.m	0x398	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	60	fw_padding_len=16; source_len=62; evt=True
zh_txt_07ccd85f_00001A_0000	msg/fld/evt/025.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=12; source_len=34; evt=True
zh_txt_07ccd85f_000046_0001	msg/fld/evt/025.m	0x46	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=8; source_len=32; evt=True
zh_txt_07ccd85f_00008C_0003	msg/fld/evt/025.m	0x8C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	18	fw_padding_len=8; source_len=20; evt=True
zh_txt_07ccd85f_0000B4_0004	msg/fld/evt/025.m	0xB4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	42	fw_padding_len=16; source_len=44; evt=True
zh_txt_07ccd85f_0000F4_0005	msg/fld/evt/025.m	0xF4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	54	fw_padding_len=28; source_len=56; evt=True
zh_txt_07ccd85f_000140_0006	msg/fld/evt/025.m	0x140	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=10; source_len=28; evt=True
zh_txt_07ccd85f_000170_0007	msg/fld/evt/025.m	0x170	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=12; source_len=38; evt=True
zh_txt_07ccd85f_0001AA_0008	msg/fld/evt/025.m	0x1AA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	28	fw_padding_len=12; source_len=30; evt=True
zh_txt_07ccd85f_0001FE_0010	msg/fld/evt/025.m	0x1FE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	20	fw_padding_len=10; source_len=22; evt=True
zh_txt_07ccd85f_000218_0011	msg/fld/evt/025.m	0x218	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=16; source_len=34; evt=True
zh_txt_07ccd85f_00023C_0012	msg/fld/evt/025.m	0x23C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=14; source_len=34; evt=True
zh_txt_07ccd85f_000272_0013	msg/fld/evt/025.m	0x272	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	20	fw_padding_len=8; source_len=22; evt=True
zh_txt_de7d406d_000010_0000	msg/fld/evt/026.m	0x10	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	58	fw_padding_len=28; source_len=60; evt=True
zh_txt_de7d406d_00004E_0001	msg/fld/evt/026.m	0x4E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	66	fw_padding_len=34; source_len=68; evt=True
zh_txt_de7d406d_000094_0002	msg/fld/evt/026.m	0x94	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=26; source_len=74; evt=True
zh_txt_de7d406d_0000F4_0003	msg/fld/evt/026.m	0xF4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=10; source_len=28; evt=True
zh_txt_de7d406d_000142_0005	msg/fld/evt/026.m	0x142	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	80	fw_padding_len=30; source_len=82; evt=True
zh_txt_de7d406d_0001AA_0006	msg/fld/evt/026.m	0x1AA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	76	fw_padding_len=38; source_len=78; evt=True
zh_txt_de7d406d_00020C_0007	msg/fld/evt/026.m	0x20C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=20; source_len=48; evt=True
zh_txt_de7d406d_00024E_0008	msg/fld/evt/026.m	0x24E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	28	fw_padding_len=12; source_len=30; evt=True
zh_txt_8cbb92b9_00001A_0000	msg/fld/evt/027.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	60	fw_padding_len=18; source_len=62; evt=True
zh_txt_8cbb92b9_00006E_0001	msg/fld/evt/027.m	0x6E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	84	fw_padding_len=28; source_len=86; evt=True
zh_txt_8cbb92b9_0000DA_0002	msg/fld/evt/027.m	0xDA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	64	fw_padding_len=24; source_len=66; evt=True
zh_txt_8cbb92b9_000132_0003	msg/fld/evt/027.m	0x132	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	62	fw_padding_len=6; source_len=64; evt=True
zh_txt_8cbb92b9_000188_0004	msg/fld/evt/027.m	0x188	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=8; source_len=36; evt=True
zh_txt_8cbb92b9_0001BA_0005	msg/fld/evt/027.m	0x1BA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	38	fw_padding_len=12; source_len=40; evt=True
zh_txt_8cbb92b9_0001F8_0006	msg/fld/evt/027.m	0x1F8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	42	fw_padding_len=16; source_len=44; evt=True
zh_txt_8cbb92b9_000252_0008	msg/fld/evt/027.m	0x252	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	44	fw_padding_len=14; source_len=46; evt=True
zh_txt_8cbb92b9_000296_0009	msg/fld/evt/027.m	0x296	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=12; source_len=36; evt=True
zh_txt_8cbb92b9_0002D0_0010	msg/fld/evt/027.m	0x2D0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	50	fw_padding_len=16; source_len=52; evt=True
zh_txt_8cbb92b9_00031A_0011	msg/fld/evt/027.m	0x31A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	72	fw_padding_len=30; source_len=74; evt=True
zh_txt_f8bb441e_00001A_0000	msg/fld/evt/028.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=10; source_len=34; evt=True
zh_txt_f8bb441e_000052_0001	msg/fld/evt/028.m	0x52	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	64	fw_padding_len=20; source_len=66; evt=True
zh_txt_f8bb441e_0000A8_0002	msg/fld/evt/028.m	0xA8	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	42	fw_padding_len=16; source_len=44; evt=True
zh_txt_f8bb441e_0000E0_0003	msg/fld/evt/028.m	0xE0	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=4; source_len=34; evt=True
zh_txt_f8bb441e_00010E_0004	msg/fld/evt/028.m	0x10E	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	20	fw_padding_len=2; source_len=22; evt=True
zh_txt_f8bb441e_00013A_0005	msg/fld/evt/028.m	0x13A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	36	fw_padding_len=6; source_len=38; evt=True
zh_txt_f8bb441e_00016C_0006	msg/fld/evt/028.m	0x16C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	32	fw_padding_len=4; source_len=34; evt=True
zh_txt_f8bb441e_0001A4_0007	msg/fld/evt/028.m	0x1A4	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	42	fw_padding_len=14; source_len=44; evt=True
zh_txt_f8bb441e_0001DA_0008	msg/fld/evt/028.m	0x1DA	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	26	fw_padding_len=4; source_len=28; evt=True
zh_txt_1d0308eb_00001A_0000	msg/fld/evt/029.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	44	fw_padding_len=22; source_len=46; evt=True
zh_txt_1d0308eb_00005C_0001	msg/fld/evt/029.m	0x5C	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	46	fw_padding_len=18; source_len=48; evt=True
zh_txt_1d0308eb_0000A2_0002	msg/fld/evt/029.m	0xA2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	74	fw_padding_len=26; source_len=76; evt=True
zh_txt_1d0308eb_000102_0003	msg/fld/evt/029.m	0x102	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	10	fw_padding_len=2; source_len=12; evt=True
zh_txt_1d0308eb_000124_0004	msg/fld/evt/029.m	0x124	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	44	fw_padding_len=24; source_len=46; evt=True
zh_txt_1d0308eb_000166_0005	msg/fld/evt/029.m	0x166	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	48	fw_padding_len=24; source_len=50; evt=True
zh_txt_1d0308eb_0001AE_0006	msg/fld/evt/029.m	0x1AE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	40	fw_padding_len=16; source_len=42; evt=True
zh_txt_1d0308eb_0001EE_0007	msg/fld/evt/029.m	0x1EE	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	16	fw_padding_len=4; source_len=18; evt=True
zh_txt_301f6085_00001A_0000	msg/fld/evt/030.m	0x1A	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	30	fw_padding_len=10; source_len=32; evt=True
zh_txt_301f6085_000050_0001	msg/fld/evt/030.m	0x50	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	74	fw_padding_len=38; source_len=76; evt=True
zh_txt_301f6085_0000BC_0002	msg/fld/evt/030.m	0xBC	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	16	fw_padding_len=6; source_len=18; evt=True
zh_txt_301f6085_0000E2_0003	msg/fld/evt/030.m	0xE2	fullwidth_padding_before_final_0300	fullwidth_space_fill_before_original_terminator	34	fw_padding_len=10; source_len=36; evt=True
